Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,City,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin
CA-2023-01511,2023-09-21,2023-09-23,Same Day,Corporate,South,New Orleans,Office Supplies,Office Supplies,Ibico EPK-21 Binding System,406.72,8,0.2,98.48,24.21
CA-2023-01512,2023-09-27,2023-10-02,Standard Class,Home Office,Central,Kansas City,Office Supplies,Office Supplies,Ibico EPK-21 Binding System,858.3,5,0.2,245.16,28.56
CA-2023-01513,2023-09-03,2023-09-05,Second Class,Home Office,West,Seattle,Office Supplies,Office Supplies,Staple envelope,1265.1,5,0.1,275.58,21.78
CA-2023-01514,2023-09-28,2023-10-05,Same Day,Corporate,East,Washington DC,Technology,Technology,Cisco TelePresence System,10800.05,5,0,1635.67,15.15
CA-2023-01515,2023-09-07,2023-09-12,Standard Class,Consumer,West,San Francisco,Technology,Technology,Plantronics Savi W720,3243.95,5,0,510.67,15.74
CA-2023-01516,2023-09-05,2023-09-07,First Class,Corporate,East,New York,Office Supplies,Office Supplies,Rogers File Cabinet,1664.82,6,0.2,493.6,29.65
CA-2023-01517,2023-09-22,2023-09-24,Standard Class,Home Office,West,Los Angeles,Office Supplies,Office Supplies,Rogers File Cabinet,875.0,4,0.3,211.64,24.19
CA-2023-01518,2023-09-28,2023-09-29,First Class,Home Office,West,Los Angeles,Office Supplies,Office Supplies,Fiskars Scissors,856.38,6,0.2,136.36,15.92
CA-2023-01519,2023-09-11,2023-09-13,Standard Class,Home Office,West,Seattle,Furniture,Furniture,Global Adaptabilites Bookcase,1603.84,4,0.1,132.45,8.26
CA-2023-01520,2023-09-20,2023-09-25,First Class,Corporate,West,San Francisco,Technology,Technology,Canon imageCLASS Copier,3975.93,9,0.2,692.82,17.43
CA-2023-01521,2023-09-03,2023-09-06,Standard Class,Consumer,West,Seattle,Furniture,Furniture,Sauder Classic Bookcase,10793.1,10,0,898.48,8.32
CA-2023-01522,2023-09-03,2023-09-07,Same Day,Home Office,East,New York,Technology,Technology,Canon imageCLASS Copier,4620.7,7,0.2,829.93,17.96
CA-2023-01523,2023-09-23,2023-09-30,Second Class,Home Office,Central,Minneapolis,Technology,Technology,Apple Smart Phone Full Size,3364.65,9,0.1,714.24,21.23
CA-2023-01524,2023-09-22,2023-09-28,First Class,Home Office,West,Phoenix,Technology,Technology,Plantronics Savi W720,11928.48,8,0,2561.58,21.47
CA-2023-01525,2023-09-26,2023-10-03,First Class,Consumer,South,New Orleans,Technology,Technology,Logitech MK710 Keyboard,8651.16,6,0.1,1064.32,12.3
CA-2023-01526,2023-09-20,2023-09-25,First Class,Consumer,East,Boston,Technology,Technology,Logitech MK710 Keyboard,4792.98,3,0.3,769.6,16.06
CA-2023-01527,2023-09-15,2023-09-19,Same Day,Consumer,East,New York,Office Supplies,Office Supplies,Rogers File Cabinet,1269.7,10,0.2,348.12,27.42
CA-2023-01528,2023-09-14,2023-09-21,Second Class,Consumer,East,Philadelphia,Technology,Technology,Lenovo ThinkPad,12365.85,7,0.3,1907.06,15.42
CA-2023-01529,2023-09-27,2023-10-01,Same Day,Consumer,Central,Chicago,Office Supplies,Office Supplies,Fiskars Scissors,359.38,2,0.2,87.18,24.26
CA-2023-01530,2023-09-22,2023-09-29,Standard Class,Home Office,West,Phoenix,Technology,Technology,Cisco TelePresence System,23483.3,10,0.1,3707.8,15.79
CA-2023-01531,2023-09-25,2023-09-27,Same Day,Home Office,West,San Francisco,Office Supplies,Office Supplies,Ibico EPK-21 Binding System,415.89,3,0.2,86.63,20.83
CA-2023-01532,2023-09-14,2023-09-20,Same Day,Home Office,West,Seattle,Technology,Technology,Plantronics Savi W720,17833.92,6,0.2,3179.3,17.83
CA-2023-01533,2023-10-02,2023-10-03,Second Class,Consumer,South,Houston,Technology,Technology,Belkin USB Hub,22402.35,9,0,3493.07,15.59
CA-2023-01534,2023-10-23,2023-10-27,Same Day,Consumer,East,Baltimore,Furniture,Furniture,Harbour Creations Chair,3551.45,7,0.3,296.93,8.36
CA-2023-01535,2023-10-27,2023-10-31,Standard Class,Consumer,West,Denver,Furniture,Furniture,Harbour Creations Chair,1209.27,3,0,132.8,10.98
CA-2023-01536,2023-10-22,2023-10-26,Same Day,Corporate,West,Los Angeles,Technology,Technology,"Samsung Monitor 27""",1173.87,3,0.1,216.26,18.42
CA-2023-01537,2023-10-27,2023-10-31,Same Day,Consumer,Central,Kansas City,Furniture,Furniture,Bevis Round Conference Table,3345.58,7,0.2,183.55,5.49
CA-2023-01538,2023-10-14,2023-10-19,First Class,Corporate,South,Miami,Office Supplies,Office Supplies,Acco Binder,1132.6,10,0.2,391.48,34.56
CA-2023-01539,2023-10-05,2023-10-11,Standard Class,Corporate,West,Phoenix,Office Supplies,Office Supplies,GBC DocuBind P400,2656.44,9,0,921.08,34.67
CA-2023-01540,2023-10-21,2023-10-27,Standard Class,Corporate,East,Baltimore,Technology,Technology,"Samsung Monitor 27""",4199.22,2,0.2,730.33,17.39
CA-2023-01541,2023-10-15,2023-10-20,First Class,Corporate,South,Charlotte,Office Supplies,Office Supplies,Eldon Stackable Letterbox,1394.56,8,0,301.65,21.63
CA-2023-01542,2023-10-09,2023-10-10,Standard Class,Corporate,West,Denver,Office Supplies,Office Supplies,Fiskars Scissors,1404.4,8,0.3,371.56,26.46
CA-2023-01543,2023-10-28,2023-11-04,Standard Class,Corporate,West,Los Angeles,Technology,Technology,Cisco TelePresence System,4341.75,5,0,788.37,18.16
CA-2023-01544,2023-10-24,2023-10-26,Same Day,Consumer,Central,Indianapolis,Technology,Technology,Lenovo ThinkPad,9630.72,8,0.3,1324.61,13.75
CA-2023-01545,2023-10-03,2023-10-05,Same Day,Corporate,West,Denver,Office Supplies,Office Supplies,Staple envelope,2805.1,10,0.1,507.25,18.08
CA-2023-01546,2023-10-07,2023-10-12,Second Class,Consumer,West,Phoenix,Office Supplies,Office Supplies,Fellowes PB500 Binder,126.18,6,0,25.6,20.29
CA-2023-01547,2023-10-08,2023-10-12,First Class,Consumer,East,Washington DC,Technology,Technology,Belkin USB Hub,10518.06,7,0.1,1414.84,13.45
CA-2023-01548,2023-10-17,2023-10-23,First Class,Corporate,South,New Orleans,Furniture,Furniture,Harbour Creations Chair,189.05,1,0,15.6,8.25
CA-2023-01549,2023-10-21,2023-10-26,Second Class,Home Office,East,Philadelphia,Office Supplies,Office Supplies,Acco Binder,987.21,7,0,281.41,28.51
CA-2023-01550,2023-10-22,2023-10-23,Same Day,Home Office,East,Boston,Technology,Technology,Canon imageCLASS Copier,368.18,2,0,47.78,12.98
CA-2023-01551,2023-10-01,2023-10-06,Standard Class,Home Office,East,Philadelphia,Technology,Technology,Canon imageCLASS Copier,624.22,2,0,111.99,17.94
CA-2023-01552,2023-10-05,2023-10-09,Second Class,Home Office,Central,Chicago,Technology,Technology,Lenovo ThinkPad,24391.2,10,0,3377.62,13.85
CA-2023-01553,2023-10-21,2023-10-25,First Class,Corporate,West,Phoenix,Furniture,Furniture,Eldon Fold N Roll Cart,4708.4,5,0.3,449.08,9.54
CA-2023-01554,2023-10-13,2023-10-17,Same Day,Consumer,West,Los Angeles,Technology,Technology,Canon imageCLASS Copier,17930.88,6,0,2614.75,14.58
CA-2023-01555,2023-10-21,2023-10-25,Standard Class,Home Office,West,San Francisco,Furniture,Furniture,Sauder Classic Bookcase,482.28,2,0,48.95,10.15
CA-2023-01556,2023-10-03,2023-10-08,Standard Class,Consumer,South,Atlanta,Technology,Technology,Cisco TelePresence System,11825.65,5,0.1,1441.27,12.19
CA-2023-01557,2023-11-13,2023-11-18,Same Day,Corporate,Central,Minneapolis,Technology,Technology,Logitech MK710 Keyboard,1618.84,1,0.1,346.42,21.4
CA-2023-01558,2023-11-13,2023-11-19,First Class,Corporate,East,New York,Furniture,Furniture,HON 5400 Series Task Chair,1726.0,8,0,142.95,8.28
CA-2023-01559,2023-11-03,2023-11-10,Standard Class,Consumer,East,New York,Technology,Technology,Logitech MK710 Keyboard,18538.32,8,0,2762.13,14.9
CA-2023-01560,2023-11-04,2023-11-10,Second Class,Home Office,South,Miami,Technology,Technology,HP LaserJet Pro,9219.24,6,0.1,1922.41,20.85
CA-2023-01561,2023-11-08,2023-11-12,Same Day,Corporate,West,San Francisco,Technology,Technology,Lenovo ThinkPad,2306.71,7,0,401.49,17.41
CA-2023-01562,2023-11-11,2023-11-18,Same Day,Home Office,South,Houston,Technology,Technology,Canon imageCLASS Copier,1305.7,1,0.3,184.32,14.12
CA-2023-01563,2023-11-08,2023-11-09,Standard Class,Corporate,South,Charlotte,Technology,Technology,Lenovo ThinkPad,2246.06,1,0,379.34,16.89
CA-2023-01564,2023-11-10,2023-11-17,Standard Class,Consumer,West,San Francisco,Technology,Technology,Canon imageCLASS Copier,2900.26,2,0.2,397.54,13.71
CA-2023-01565,2023-11-03,2023-11-10,Same Day,Home Office,West,Denver,Office Supplies,Office Supplies,Avery Binders,522.92,4,0.3,163.31,31.23
CA-2023-01566,2023-11-27,2023-12-04,Standard Class,Consumer,East,Baltimore,Furniture,Furniture,Harbour Creations Chair,3743.76,4,0,327.38,8.74
CA-2023-01567,2023-11-18,2023-11-20,Same Day,Consumer,West,Phoenix,Technology,Technology,Logitech MK710 Keyboard,6755.12,8,0,1203.75,17.82
CA-2023-01568,2023-11-01,2023-11-02,Same Day,Corporate,Central,Chicago,Office Supplies,Office Supplies,GBC DocuBind P400,834.63,3,0.2,243.17,29.14
CA-2023-01569,2023-11-05,2023-11-11,Standard Class,Home Office,Central,Kansas City,Office Supplies,Office Supplies,Avery Binders,796.55,5,0,185.12,23.24
CA-2023-01570,2023-11-21,2023-11-28,Standard Class,Consumer,East,Washington DC,Furniture,Furniture,Eldon Fold N Roll Cart,2348.0,5,0,94.78,4.04
CA-2023-01571,2023-11-17,2023-11-19,Second Class,Consumer,South,Houston,Furniture,Furniture,Bevis Round Conference Table,7542.16,8,0,699.51,9.27
CA-2023-01572,2023-11-16,2023-11-18,First Class,Corporate,West,San Francisco,Office Supplies,Office Supplies,Eldon Stackable Letterbox,608.07,3,0.3,96.45,15.86
CA-2023-01573,2023-11-02,2023-11-03,Standard Class,Corporate,West,Seattle,Technology,Technology,"Samsung Monitor 27""",2785.85,1,0,383.3,13.76
CA-2023-01574,2023-11-19,2023-11-22,Standard Class,Consumer,West,San Francisco,Office Supplies,Office Supplies,Fiskars Scissors,445.41,7,0,127.11,28.54
CA-2023-01575,2023-11-28,2023-11-30,Standard Class,Corporate,East,New York,Technology,Technology,HP LaserJet Pro,18832.73,7,0.2,2398.4,12.74
CA-2023-01576,2023-11-15,2023-11-17,First Class,Home Office,South,Miami,Technology,Technology,Lenovo ThinkPad,8501.01,7,0,1409.25,16.58
CA-2023-01577,2023-11-23,2023-11-28,Same Day,Corporate,South,Miami,Technology,Technology,Canon imageCLASS Copier,949.72,1,0.1,124.52,13.11
CA-2023-01578,2023-11-20,2023-11-22,Standard Class,Consumer,West,Seattle,Technology,Technology,Plantronics Savi W720,27309.0,10,0.2,4855.87,17.78
CA-2023-01579,2023-11-19,2023-11-23,Second Class,Consumer,East,Baltimore,Furniture,Furniture,Global Adaptabilites Bookcase,3141.36,8,0.3,309.11,9.84
CA-2023-01580,2023-11-05,2023-11-10,Standard Class,Home Office,East,Baltimore,Technology,Technology,Lenovo ThinkPad,1340.65,1,0.1,166.81,12.44
CA-2023-01581,2023-11-15,2023-11-19,Same Day,Home Office,East,Washington DC,Furniture,Furniture,Eldon Fold N Roll Cart,692.24,4,0.3,69.39,10.02
CA-2023-01582,2023-11-21,2023-11-22,Standard Class,Corporate,South,Miami,Technology,Technology,Apple Smart Phone Full Size,1517.38,1,0.3,228.34,15.05
CA-2023-01583,2023-12-06,2023-12-13,Standard Class,Home Office,East,Boston,Office Supplies,Office Supplies,Dixon Ticonderoga Pencils,1139.46,6,0,331.33,29.08
CA-2023-01584,2023-12-14,2023-12-21,Standard Class,Consumer,East,Philadelphia,Furniture,Furniture,Bush Advantage Collection Desk,4309.1,5,0.2,383.51,8.9
CA-2023-01585,2023-12-17,2023-12-23,Standard Class,Corporate,Central,Minneapolis,Office Supplies,Office Supplies,Ibico EPK-21 Binding System,1601.7,6,0,275.8,17.22
CA-2023-01586,2023-12-18,2023-12-24,Same Day,Consumer,East,Boston,Furniture,Furniture,Eldon Fold N Roll Cart,940.04,4,0.2,62.79,6.68
CA-2023-01587,2023-12-25,2023-12-31,Same Day,Home Office,Central,Indianapolis,Office Supplies,Office Supplies,Avery Binders,398.16,4,0.2,131.23,32.96
CA-2023-01588,2023-12-16,2023-12-21,First Class,Home Office,West,Los Angeles,Furniture,Furniture,Chromcraft Bull-Nose Table,9081.99,9,0.2,704.88,7.76
CA-2023-01589,2023-12-07,2023-12-11,Standard Class,Consumer,East,Philadelphia,Office Supplies,Office Supplies,GBC DocuBind P400,57.3,2,0,18.89,32.97
CA-2023-01590,2023-12-05,2023-12-12,Second Class,Corporate,West,Los Angeles,Office Supplies,Office Supplies,Eldon Stackable Letterbox,634.4,4,0,174.75,27.55
CA-2023-01591,2023-12-10,2023-12-12,First Class,Home Office,East,Washington DC,Furniture,Furniture,HON 5400 Series Task Chair,209.36,2,0.2,21.81,10.42
CA-2023-01592,2023-12-16,2023-12-21,Second Class,Home Office,East,Philadelphia,Furniture,Furniture,Harbour Creations Chair,9206.46,9,0,696.2,7.56
CA-2023-01593,2023-12-08,2023-12-12,First Class,Consumer,South,Atlanta,Technology,Technology,Plantronics Savi W720,17499.36,6,0,3446.94,19.7
CA-2023-01594,2023-12-23,2023-12-28,Second Class,Home Office,West,San Francisco,Furniture,Furniture,Sauder Classic Bookcase,1420.75,5,0.3,76.76,5.4
CA-2023-01595,2023-12-19,2023-12-21,Standard Class,Home Office,West,Los Angeles,Technology,Technology,Logitech MK710 Keyboard,7137.28,8,0.2,988.15,13.84
CA-2023-01596,2023-12-18,2023-12-20,Second Class,Corporate,Central,Minneapolis,Technology,Technology,"Samsung Monitor 27""",9085.05,9,0.1,1926.42,21.2
CA-2023-01597,2023-12-17,2023-12-20,Second Class,Home Office,South,Atlanta,Technology,Technology,Belkin USB Hub,7503.25,5,0.2,1117.85,14.9
CA-2023-01598,2023-12-24,2023-12-28,Same Day,Consumer,Central,Kansas City,Technology,Technology,Cisco TelePresence System,547.36,1,0,95.84,17.51
CA-2023-01599,2023-12-11,2023-12-12,Second Class,Corporate,Central,Dallas,Furniture,Furniture,Eldon Fold N Roll Cart,7982.7,10,0,691.9,8.67
CA-2023-01600,2023-12-17,2023-12-21,First Class,Consumer,West,Denver,Office Supplies,Office Supplies,GBC DocuBind P400,598.76,4,0.2,162.05,27.06
CA-2023-01601,2023-12-01,2023-12-04,Second Class,Consumer,East,Washington DC,Technology,Technology,Logitech MK710 Keyboard,6908.16,6,0.2,1504.27,21.78
CA-2023-01602,2023-12-26,2023-12-30,Same Day,Home Office,Central,Kansas City,Office Supplies,Office Supplies,Dixon Ticonderoga Pencils,266.6,5,0.1,78.81,29.56
CA-2023-01603,2023-12-07,2023-12-10,Same Day,Consumer,West,Denver,Furniture,Furniture,Sauder Classic Bookcase,9495.92,8,0,778.89,8.2
CA-2023-01604,2023-12-14,2023-12-16,Second Class,Consumer,West,Phoenix,Furniture,Furniture,Bush Advantage Collection Desk,5378.13,9,0,459.47,8.54
CA-2023-01605,2023-12-27,2024-01-03,Same Day,Home Office,South,Atlanta,Furniture,Furniture,HON 5400 Series Task Chair,5073.7,5,0.2,326.31,6.43
CA-2023-01606,2023-12-21,2023-12-28,Second Class,Corporate,West,Los Angeles,Technology,Technology,Plantronics Savi W720,4031.2,8,0,752.19,18.66
CA-2023-01607,2023-12-16,2023-12-17,First Class,Corporate,East,Boston,Technology,Technology,Plantronics Savi W720,22748.6,10,0.2,4051.68,17.81
CA-2023-01608,2023-12-12,2023-12-17,Second Class,Consumer,Central,Kansas City,Office Supplies,Office Supplies,GBC DocuBind P400,101.8,10,0.2,20.55,20.19
CA-2023-01609,2023-12-09,2023-12-12,First Class,Corporate,East,Boston,Technology,Technology,Canon imageCLASS Copier,13743.1,7,0,2961.85,21.55
CA-2023-01610,2023-12-25,2023-12-26,First Class,Home Office,East,New York,Furniture,Furniture,Sauder Classic Bookcase,9229.4,10,0,770.63,8.35
CA-2023-01611,2023-12-12,2023-12-19,Same Day,Corporate,West,Seattle,Technology,Technology,Lenovo ThinkPad,560.28,3,0,96.27,17.18
CA-2023-01612,2023-12-17,2023-12-19,Standard Class,Home Office,East,Boston,Technology,Technology,Motorola Smart Phone,9664.2,4,0.3,1699.6,17.59
CA-2023-01613,2023-12-01,2023-12-05,First Class,Home Office,East,New York,Technology,Technology,Motorola Smart Phone,6227.88,6,0.1,973.15,15.63
CA-2023-01614,2023-12-08,2023-12-10,Standard Class,Consumer,West,Seattle,Technology,Technology,Cisco TelePresence System,6332.79,3,0,954.62,15.07
CA-2023-01615,2023-12-25,2023-12-29,Standard Class,Home Office,East,New York,Technology,Technology,"Samsung Monitor 27""",709.6,1,0.3,87.48,12.33
CA-2023-01616,2023-12-22,2023-12-23,Second Class,Home Office,East,Philadelphia,Technology,Technology,Plantronics Savi W720,4759.52,2,0,1009.06,21.2
CA-2024-01617,2024-01-19,2024-01-22,Second Class,Home Office,Central,Chicago,Technology,Technology,Plantronics Savi W720,3645.54,6,0.3,619.97,17.01
CA-2024-01618,2024-01-25,2024-01-26,Standard Class,Consumer,East,New York,Technology,Technology,Lenovo ThinkPad,6915.96,9,0,962.39,13.92
CA-2024-01619,2024-01-28,2024-02-03,Standard Class,Home Office,South,Houston,Office Supplies,Office Supplies,Rogers File Cabinet,904.88,8,0.1,242.4,26.79
CA-2024-01620,2024-01-07,2024-01-12,Same Day,Consumer,West,Seattle,Office Supplies,Office Supplies,Dixon Ticonderoga Pencils,500.96,4,0,151.43,30.23
CA-2024-01621,2024-01-23,2024-01-26,Same Day,Consumer,West,San Francisco,Furniture,Furniture,Harbour Creations Chair,7999.11,9,0.1,372.6,4.66
CA-2024-01622,2024-01-08,2024-01-13,Same Day,Consumer,West,Denver,Office Supplies,Office Supplies,Eldon Stackable Letterbox,635.04,7,0,203.89,32.11
CA-2024-01623,2024-01-22,2024-01-23,Second Class,Consumer,South,Atlanta,Technology,Technology,"Samsung Monitor 27""",9789.29,7,0,1819.39,18.59
CA-2024-01624,2024-01-03,2024-01-06,Second Class,Consumer,East,Baltimore,Office Supplies,Office Supplies,Fellowes PB500 Binder,419.6,4,0.1,112.87,26.9
CA-2024-01625,2024-01-19,2024-01-22,First Class,Corporate,South,New Orleans,Technology,Technology,Lenovo ThinkPad,8154.16,7,0.1,1522.12,18.67
CA-2024-01626,2024-01-16,2024-01-20,Standard Class,Home Office,West,Phoenix,Technology,Technology,Plantronics Savi W720,7763.44,4,0,1036.12,13.35
CA-2024-01627,2024-01-13,2024-01-18,Same Day,Consumer,South,New Orleans,Furniture,Furniture,Sauder Classic Bookcase,1506.42,6,0,135.21,8.98
CA-2024-01628,2024-01-16,2024-01-21,Standard Class,Home Office,Central,Dallas,Technology,Technology,"Samsung Monitor 27""",8479.75,5,0.2,1703.99,20.09
CA-2024-01629,2024-01-13,2024-01-17,Second Class,Consumer,South,Houston,Office Supplies,Office Supplies,GBC DocuBind P400,1539.6,6,0,367.21,23.85
CA-2024-01630,2024-01-16,2024-01-20,Same Day,Home Office,East,Philadelphia,Office Supplies,Office Supplies,Fellowes PB500 Binder,291.54,3,0,66.42,22.78
CA-2024-01631,2024-01-18,2024-01-25,Same Day,Home Office,Central,Indianapolis,Furniture,Furniture,Chromcraft Bull-Nose Table,1942.47,3,0.1,138.52,7.13
CA-2024-01632,2024-01-11,2024-01-12,Standard Class,Corporate,Central,Minneapolis,Office Supplies,Office Supplies,Acco Binder,179.19,1,0,31.47,17.56
CA-2024-01633,2024-01-12,2024-01-15,First Class,Consumer,Central,Minneapolis,Furniture,Furniture,O Sullivan Living Dimensions,3313.94,7,0,307.86,9.29
CA-2024-01634,2024-01-11,2024-01-13,Same Day,Corporate,East,New York,Office Supplies,Office Supplies,GBC DocuBind P400,163.83,1,0.3,25.8,15.75
CA-2024-01635,2024-01-13,2024-01-18,Second Class,Consumer,West,Phoenix,Furniture,Furniture,Harbour Creations Chair,3087.77,7,0.1,147.65,4.78
CA-2024-01636,2024-01-06,2024-01-11,Standard Class,Home Office,East,Baltimore,Office Supplies,Office Supplies,Staple envelope,560.9,5,0.1,133.04,23.72
CA-2024-01637,2024-01-02,2024-01-05,Standard Class,Consumer,South,Charlotte,Technology,Technology,Plantronics Savi W720,12957.8,10,0.3,1847.63,14.26
CA-2024-01638,2024-01-16,2024-01-20,First Class,Home Office,East,Philadelphia,Technology,Technology,Belkin USB Hub,4559.4,4,0,582.08,12.77
CA-2024-01639,2024-01-13,2024-01-16,Standard Class,Consumer,East,Baltimore,Technology,Technology,HP LaserJet Pro,16188.0,10,0.2,3029.68,18.72
CA-2024-01640,2024-01-16,2024-01-18,Standard Class,Corporate,Central,Indianapolis,Office Supplies,Office Supplies,Fiskars Scissors,672.32,8,0.2,186.63,27.76
CA-2024-01641,2024-02-24,2024-03-01,Second Class,Home Office,West,Phoenix,Technology,Technology,Motorola Smart Phone,12778.75,5,0,2057.71,16.1
CA-2024-01642,2024-02-09,2024-02-15,Standard Class,Consumer,South,Atlanta,Office Supplies,Office Supplies,Fellowes PB500 Binder,746.6,10,0,147.6,19.77
CA-2024-01643,2024-02-14,2024-02-18,First Class,Corporate,West,Seattle,Furniture,Furniture,Bevis Round Conference Table,306.23,1,0,18.93,6.18
CA-2024-01644,2024-02-24,2024-02-28,First Class,Home Office,Central,Dallas,Furniture,Furniture,HON 5400 Series Task Chair,141.97,1,0,15.86,11.17
CA-2024-01645,2024-02-13,2024-02-20,First Class,Consumer,South,New Orleans,Office Supplies,Office Supplies,GBC DocuBind P400,223.89,3,0.2,59.15,26.42
CA-2024-01646,2024-02-25,2024-03-03,Second Class,Home Office,East,New York,Technology,Technology,Cisco TelePresence System,6530.76,6,0.1,1165.3,17.84
CA-2024-01647,2024-02-07,2024-02-10,First Class,Corporate,South,Miami,Technology,Technology,Motorola Smart Phone,10510.96,8,0,2168.31,20.63
CA-2024-01648,2024-02-16,2024-02-22,Same Day,Corporate,Central,Chicago,Technology,Technology,HP LaserJet Pro,11581.8,4,0,2408.36,20.79
CA-2024-01649,2024-02-02,2024-02-09,Same Day,Corporate,Central,Minneapolis,Technology,Technology,Lenovo ThinkPad,2118.44,1,0,421.32,19.89
CA-2024-01650,2024-02-18,2024-02-25,First Class,Corporate,West,Seattle,Office Supplies,Office Supplies,GBC DocuBind P400,1032.04,4,0.1,234.99,22.77
CA-2024-01651,2024-02-15,2024-02-21,First Class,Consumer,West,San Francisco,Technology,Technology,Motorola Smart Phone,15938.88,6,0.1,3134.76,19.67
CA-2024-01652,2024-02-27,2024-03-01,First Class,Home Office,South,New Orleans,Furniture,Furniture,O Sullivan Living Dimensions,7433.79,7,0,785.15,10.56
CA-2024-01653,2024-02-24,2024-02-27,Second Class,Home Office,East,Philadelphia,Furniture,Furniture,Bevis Round Conference Table,6869.12,8,0.3,693.49,10.1
CA-2024-01654,2024-02-21,2024-02-24,Second Class,Home Office,Central,Dallas,Technology,Technology,Apple Smart Phone Full Size,10746.36,6,0,1408.66,13.11
CA-2024-01655,2024-02-15,2024-02-19,Second Class,Corporate,South,New Orleans,Office Supplies,Office Supplies,Staple envelope,245.7,3,0,70.64,28.75
CA-2024-01656,2024-02-27,2024-03-03,Second Class,Home Office,West,Seattle,Technology,Technology,HP LaserJet Pro,836.36,4,0.2,102.28,12.23
CA-2024-01657,2024-02-02,2024-02-06,Second Class,Corporate,South,New Orleans,Technology,Technology,Motorola Smart Phone,13723.7,10,0,2003.88,14.6
CA-2024-01658,2024-02-14,2024-02-21,Second Class,Home Office,South,Houston,Technology,Technology,Belkin USB Hub,20061.44,8,0,3398.71,16.94
CA-2024-01659,2024-02-13,2024-02-15,Second Class,Home Office,West,Seattle,Technology,Technology,"Samsung Monitor 27""",18133.92,7,0,3264.26,18.0
CA-2024-01660,2024-02-10,2024-02-13,Same Day,Home Office,East,Washington DC,Office Supplies,Office Supplies,Ibico EPK-21 Binding System,748.88,4,0,248.23,33.15
CA-2024-01661,2024-02-23,2024-02-27,First Class,Home Office,West,Phoenix,Technology,Technology,Logitech MK710 Keyboard,8732.04,4,0.3,1666.47,19.08
CA-2024-01662,2024-02-08,2024-02-12,Standard Class,Home Office,West,Denver,Technology,Technology,Logitech MK710 Keyboard,17944.26,6,0.2,3838.85,21.39
CA-2024-01663,2024-02-13,2024-02-19,Second Class,Home Office,West,Denver,Furniture,Furniture,Bush Advantage Collection Desk,1368.66,6,0,152.44,11.14
CA-2024-01664,2024-02-15,2024-02-17,Standard Class,Corporate,West,Denver,Furniture,Furniture,Harbour Creations Chair,870.8,2,0,71.78,8.24
CA-2024-01665,2024-02-24,2024-02-27,First Class,Corporate,West,San Francisco,Furniture,Furniture,Bush Advantage Collection Desk,2778.16,7,0.2,306.03,11.02
CA-2024-01666,2024-02-25,2024-02-27,Second Class,Consumer,East,Boston,Technology,Technology,"Samsung Monitor 27""",23230.35,9,0.1,4314.85,18.57
CA-2024-01667,2024-02-09,2024-02-11,Same Day,Consumer,West,San Francisco,Technology,Technology,"Samsung Monitor 27""",11150.64,8,0.1,2447.79,21.95
CA-2024-01668,2024-02-04,2024-02-11,Second Class,Consumer,East,Baltimore,Furniture,Furniture,Chromcraft Bull-Nose Table,655.47,3,0,31.13,4.75
CA-2024-01669,2024-02-07,2024-02-12,Second Class,Consumer,Central,Minneapolis,Furniture,Furniture,Lesro Sheffield Chair,669.14,1,0.1,57.32,8.57
CA-2024-01670,2024-02-10,2024-02-16,Second Class,Corporate,Central,Chicago,Office Supplies,Office Supplies,Ibico EPK-21 Binding System,242.56,2,0,65.02,26.81
CA-2024-01671,2024-03-20,2024-03-26,First Class,Corporate,West,Phoenix,Furniture,Furniture,Bush Advantage Collection Desk,448.96,1,0.2,19.53,4.35
CA-2024-01672,2024-03-26,2024-04-01,Same Day,Home Office,South,Charlotte,Technology,Technology,Canon imageCLASS Copier,5355.2,5,0,672.36,12.56
CA-2024-01673,2024-03-03,2024-03-04,Second Class,Home Office,West,Seattle,Technology,Technology,HP LaserJet Pro,2457.52,4,0,486.46,19.79
CA-2024-01674,2024-03-22,2024-03-27,Second Class,Home Office,West,Phoenix,Office Supplies,Office Supplies,Acco Binder,332.76,3,0,56.31,16.92
CA-2024-01675,2024-03-20,2024-03-24,Same Day,Consumer,East,Washington DC,Furniture,Furniture,Lesro Sheffield Chair,1854.54,2,0.2,194.5,10.49
CA-2024-01676,2024-03-15,2024-03-21,Standard Class,Home Office,Central,Chicago,Technology,Technology,Logitech MK710 Keyboard,7982.76,4,0.1,1527.61,19.14
CA-2024-01677,2024-03-10,2024-03-12,Same Day,Home Office,West,Phoenix,Technology,Technology,"Samsung Monitor 27""",6300.87,3,0,945.39,15.0
CA-2024-01678,2024-03-17,2024-03-18,First Class,Home Office,West,Los Angeles,Furniture,Furniture,HON 5400 Series Task Chair,5003.1,9,0.3,237.94,4.76
CA-2024-01679,2024-03-01,2024-03-02,Standard Class,Consumer,East,Baltimore,Technology,Technology,Belkin USB Hub,5293.76,8,0.1,731.71,13.82
CA-2024-01680,2024-03-25,2024-03-31,Second Class,Consumer,East,Philadelphia,Technology,Technology,"Samsung Monitor 27""",15422.88,8,0,2259.57,14.65
CA-2024-01681,2024-03-14,2024-03-19,Same Day,Home Office,West,Denver,Technology,Technology,Cisco TelePresence System,166.66,1,0,21.94,13.16
